fp .fem-pilots-light-526.png
 	Label 	 Score
3	Cloud 	 90.6283974647522 
4	Airplane 	 87.47397065162659 
5	Mode of transport 	 85.34308075904846 
6	Air travel 	 84.75042581558228 
7	Jet engine 	 84.61909294128418 
8	Aviation 	 84.414541721344 
9	Travel 	 83.54781866073608 
	Object 	 Score
0	Person 	 90.33260941505432 
1	Airplane 	 76.86619162559509 
2	Pants 	 74.57154989242554 


fp .fem-pilots-light-428.png
 	Label 	 Score
0	Smile 	 92.16476082801819 
1	Flight instruments 	 91.85137748718262 
2	Flash photography 	 86.3614559173584 
3	Automotive design 	 85.91076135635376 
4	Vehicle 	 85.7421338558197 
5	Air travel 	 84.23136472702026 
6	Cockpit 	 83.71634483337402 
7	Tie 	 81.18847608566284 
8	Blazer 	 77.18906998634338 
9	Suit 	 75.54680705070496 
	Object 	 Score
0	Person 	 85.98285913467407 
1	Tie 	 75.73660016059875 
2	Person 	 59.770745038986206 
3	Person 	 50.87296962738037 


fp .fem-pilots-light-429.png
 	Label 	 Score
0	Vehicle 	 90.4484510421753 
1	Cockpit 	 84.78810787200928 
2	Air travel 	 84.58968997001648 
3	Flash photography 	 81.57370090484619 
4	Hat 	 77.49678492546082 
5	Flight instruments 	 76.04061961174011 
6	Steering wheel 	 75.70029497146606 
7	Airline 	 73.90378713607788 
8	Aerospace engineering 	 73.35497736930847 
9	Aerospace manufacturer 	 72.99588322639465 
	Object 	 Score
0	Person 	 77.2031307220459 


fp .fem-pilots-light-430.png
 	Label 	 Score
0	Smile 	 94.28744316101074 
1	Vehicle 	 90.93748927116394 
2	Airplane 	 88.14426064491272 
3	Air travel 	 87.30656504631042 
4	Flight instruments 	 86.69567704200745 
5	Aircraft 	 83.62483382225037 
6	Aviation 	 82.29178786277771 
7	Engineering 	 79.5723557472229 
8	Cockpit 	 78.74310612678528 
9	Airliner 	 78.20727229118347 
	Object 	 Score
0	Tie 	 89.4973874092102 
1	Person 	 86.23684644699097 
2	Top 	 56.00125789642334 


fp .fem-pilots-light-431.png
 	Label 	 Score
0	Aircraft 	 93.323415517807 
1	Tire 	 93.27276349067688 
2	Vehicle 	 91.42332077026367 
3	Airplane 	 90.85800051689148 
4	Wheel 	 89.13455605506897 
5	Jet engine 	 86.85352206230164 
6	Aviation 	 86.23942732810974 
7	Aerospace manufacturer 	 84.77794528007507 
8	Travel 	 83.47418308258057 
9	Aircraft engine 	 81.90503120422363 
	Object 	 Score
0	Person 	 84.34867262840271 
1	Pants 	 83.97051095962524 
2	Airplane 	 78.2897412776947 
3	Outerwear 	 61.45390868186951 
4	Tire 	 55.12956380844116 


fp .fem-pilots-light-432.png
 	Label 	 Score
0	Smile 	 97.97186851501465 
1	Automotive design 	 90.88495373725891 
2	Motor vehicle 	 90.72574377059937 
3	Flash photography 	 87.35464215278625 
4	Vehicle 	 84.51494574546814 
5	Air travel 	 82.65361189842224 
6	Travel 	 82.3308527469635 
7	Fun 	 78.69570851325989 
8	Vehicle door 	 76.88151597976685 
9	Auto part 	 74.421226978302 
	Object 	 Score
0	Person 	 89.76542949676514 
1	Scarf 	 88.82049918174744 
2	Outerwear 	 70.00111937522888 
3	Packaged goods 	 62.352538108825684 


fp .fem-pilots-dark-134.png
 	Label 	 Score
0	Glasses 	 98.17577004432678 
1	Smile 	 97.87143468856812 
2	Vision care 	 95.47668695449829 
3	Hairstyle 	 95.09009122848511 
4	Eyebrow 	 94.28683519363403 
5	Eyewear 	 90.27416110038757 
6	Fashion 	 87.7722680568695 
7	Headgear 	 83.67039561271667 
8	Sunglasses 	 81.96664452552795 
9	Cool 	 81.43172860145569 
	Object 	 Score
0	Hat 	 92.78963804244995 
1	Glasses 	 84.15025472640991 
2	Person 	 80.09220957756042 


fp .fem-pilots-dark-170.png
 	Label 	 Score
0	Aircraft 	 93.4084415435791 
1	Airplane 	 90.4864251613617 
2	Vehicle 	 88.56073021888733 
3	Wheel 	 86.54813766479492 
4	Aviation 	 86.11422181129456 
5	Tire 	 85.34764647483826 
6	Aerospace manufacturer 	 85.12441515922546 
7	Air travel 	 83.99163484573364 
8	Travel 	 80.86358904838562 
9	Aircraft engine 	 80.69194555282593 
	Object 	 Score
0	Person 	 89.0415906906128 
1	Outerwear 	 80.26162385940552 
2	Wheel 	 70.44389843940735 
3	Coat 	 69.35573220252991 


fp .fem-pilots-dark-151.jpg
 	Label 	 Score
0	Photograph 	 94.1395103931427 
1	Aircraft 	 93.02592277526855 
2	Smile 	 92.5635039806366 
3	Vehicle 	 89.78407979011536 
4	Airplane 	 87.96337246894836 
5	Aerospace manufacturer 	 84.77448225021362 
6	Aviation 	 83.685302734375 
7	Travel 	 81.58795237541199 
8	Flap 	 80.79897165298462 
9	Air travel 	 80.55288195610046 
	Object 	 Score
0	Person 	 90.62848091125488 
1	Airplane 	 65.71537852287292 


fp .fem-pilots-dark-188.jpg
 	Label 	 Score
0	Computer 	 95.93709111213684 
1	Laptop 	 94.4303810596466 
2	Personal computer 	 92.57345795631409 
3	Table 	 92.00997948646545 
4	Desk 	 83.46648812294006 
5	Military uniform 	 82.2253942489624 
6	Chair 	 82.18799829483032 
7	Military person 	 81.00683093070984 
8	Input device 	 78.27314138412476 
9	Tableware 	 74.98742938041687 
	Object 	 Score
0	Person 	 91.1820113658905 
1	Hat 	 89.37497138977051 
2	Person 	 88.9363169670105 
3	Person 	 88.47188353538513 
4	Person 	 87.61020302772522 
5	Person 	 86.53403520584106 
6	Person 	 80.16222715377808 
7	Person 	 78.73225212097168 
8	Computer keyboard 	 73.97290468215942 
9	Person 	 70.12574672698975 


fp .fem-pilots-dark-185.jpg
 	Label 	 Score
0	Motor vehicle 	 90.37203192710876 
1	Vehicle 	 90.09405970573425 
2	Automotive design 	 88.56964111328125 
3	Gesture 	 85.2604866027832 
4	Mode of transport 	 84.50266122817993 
5	Air travel 	 82.42285251617432 
6	Military person 	 76.19706392288208 
7	Engineering 	 76.06790661811829 
8	Passenger 	 73.69336485862732 
9	Airline 	 73.26233386993408 
	Object 	 Score
0	Person 	 86.23377680778503 
1	Top 	 75.23309588432312 
2	Bracelet 	 71.7314600944519 
3	Luggage & bags 	 57.05603361129761 
4	Luggage & bags 	 53.85502576828003 


fp .fem-pilots-dark-186.jpg
 	Label 	 Score
0	Entertainment 	 84.5599889755249 
1	Waist 	 82.81193375587463 
2	Performing arts 	 80.97428679466248 
3	Fashion design 	 77.86979675292969 
4	Event 	 75.04814267158508 
5	Stage equipment 	 73.77378940582275 
6	Electric blue 	 72.00570106506348 
7	Fun 	 71.94012999534607 
8	Denim 	 70.8940327167511 
9	Competition 	 67.27482676506042 
	Object 	 Score
0	Person 	 91.39634966850281 
1	Person 	 89.37779068946838 
2	Person 	 89.25201892852783 
3	Person 	 88.59413862228394 
4	Person 	 87.97603845596313 
5	Pants 	 85.38964986801147 
6	Pants 	 84.59919691085815 
7	Person 	 83.98669958114624 
8	Person 	 82.27211833000183 
9	Person 	 79.64540123939514 


fp .fem-pilots-dark-187.jpg
 	Label 	 Score
0	Vision care 	 92.87534356117249 
1	Eyewear 	 87.17014789581299 
2	Gesture 	 85.2604866027832 
3	Goggles 	 84.21555757522583 
4	Sunglasses 	 82.48281478881836 
5	Cool 	 81.35993480682373 
6	Air travel 	 78.18741798400879 
7	Personal protective equipment 	 75.61123967170715 
8	Fun 	 71.37214541435242 
9	Aerospace engineering 	 70.57408094406128 
	Object 	 Score
0	Sunglasses 	 91.79610013961792 
1	Person 	 85.80178022384644 
2	Hat 	 78.50755453109741 
3	Glasses 	 56.99624419212341 
4	Sunglasses 	 53.241074085235596 


fp .fem-pilots-dark-178.jpg
 	Label 	 Score
0	Smile 	 98.29915761947632 
1	Outerwear 	 95.15186548233032 
2	Coat 	 87.56276369094849 
3	Motor vehicle 	 82.0834755897522 
4	Competition event 	 75.38477182388306 
5	Event 	 74.66313242912292 
6	Team 	 71.0285484790802 
7	Fan 	 70.8544135093689 
8	Electric blue 	 68.94702315330505 
9	Job 	 67.67758131027222 
	Object 	 Score
0	Person 	 93.29066872596741 
1	Person 	 91.51153564453125 
2	Person 	 90.68372249603271 
3	Person 	 90.10046124458313 
4	Person 	 89.24853205680847 
5	Hat 	 86.70339584350586 
6	Person 	 71.87662124633789 
7	Person 	 54.043883085250854 


fp .fem-pilots-dark-184.jpeg
 	Label 	 Score
0	Smile 	 97.45345115661621 
1	Thigh 	 80.68135976791382 
2	Entertainment 	 76.9562304019928 
3	Flooring 	 76.29979848861694 
4	Beauty 	 75.56620836257935 
5	Event 	 73.95904660224915 
6	Technology 	 73.7795889377594 
7	Advertising 	 71.88827395439148 
8	Necklace 	 70.3102171421051 
9	Fashion design 	 69.81514692306519 
	Object 	 Score
0	Person 	 83.89362096786499 
1	Person 	 83.59519839286804 
2	Person 	 83.47260355949402 
3	Person 	 81.59136772155762 
4	Person 	 77.20245718955994 
5	Person 	 74.05694127082825 
6	Dress 	 65.98572134971619 
7	Person 	 65.58226943016052 
8	Clothing 	 62.65057921409607 
9	Top 	 58.774179220199585 


fp .fem-pilots-dark-183.jpeg
 	Label 	 Score
0	Sky 	 95.19549012184143 
1	Vehicle 	 92.31582880020142 
2	Aircraft 	 91.48916006088257 
3	Airplane 	 85.78898310661316 
4	Aviation 	 85.1098358631134 
5	Aerospace manufacturer 	 84.26129221916199 
6	Travel 	 83.92091393470764 
7	Air travel 	 82.83158540725708 
8	Flap 	 81.05899095535278 
9	Monoplane 	 80.26385307312012 
	Object 	 Score
0	Pants 	 89.94415402412415 
1	Person 	 88.41386437416077 
2	Top 	 75.06015300750732 
3	Airplane 	 65.53634405136108 
4	Luggage & bags 	 51.304495334625244 


fp .fem-pilots-dark-180.jpeg
 	Label 	 Score
0	Smile 	 93.55520606040955 
1	Vehicle 	 92.8593099117279 
2	Motor vehicle 	 91.14060997962952 
3	Automotive design 	 83.44188332557678 
4	Air travel 	 82.26462006568909 
5	Vehicle door 	 80.7666540145874 
6	Head restraint 	 79.25363183021545 
7	Car seat cover 	 78.88072729110718 
8	Travel 	 78.02889943122864 
9	Automotive exterior 	 76.70771479606628 
	Object 	 Score
0	Person 	 89.7997260093689 
1	Person 	 86.49247288703918 
2	Person 	 72.01002240180969 
3	Sunglasses 	 51.40010714530945 


fp .fem-pilots-dark-181.jpeg
 	Label 	 Score
0	Glasses 	 97.32168316841125 
1	Smile 	 90.87745547294617 
2	Vision care 	 89.7728443145752 
3	Sunglasses 	 89.39599990844727 
4	Microphone 	 88.4126365184784 
5	Gesture 	 85.2604866027832 
6	Eyewear 	 84.63690876960754 
7	Automotive design 	 82.24918246269226 
8	Travel 	 81.38314485549927 
9	Airplane 	 80.45797944068909 
	Object 	 Score
0	Sunglasses 	 93.60117316246033 
1	Person 	 88.95518183708191 
2	Person 	 66.3798451423645 
3	Person 	 55.05654215812683 


fp .fem-pilots-dark-182.jpg
 	Label 	 Score
0	Sky 	 94.7895884513855 
1	Vehicle 	 86.45404577255249 
2	Aircraft 	 86.38675212860107 
3	Helicopter 	 86.36087775230408 
4	Helicopter rotor 	 85.87172031402588 
5	Motor vehicle 	 85.7479453086853 
6	Mode of transport 	 85.04014611244202 
7	Tire 	 84.9225640296936 
8	Rotorcraft 	 84.00931358337402 
9	Travel 	 79.33989763259888 
	Object 	 Score
0	Person 	 91.30976796150208 
1	Person 	 90.28404355049133 
2	Person 	 87.73553371429443 
3	Person 	 87.66614198684692 
4	Person 	 87.09796667098999 
5	Person 	 86.94117069244385 
6	Person 	 82.97889828681946 
7	Person 	 74.52266216278076 
8	Jeans 	 65.99106788635254 
9	Luggage & bags 	 65.93230962753296 


fp .fem-pilots-dark-179.jpeg
 	Label 	 Score
0	Human 	 89.86451029777527 
1	Headgear 	 82.58697986602783 
2	Social group 	 82.31854438781738 
3	Microphone 	 81.22590184211731 
4	Chair 	 80.7201623916626 
5	Jacket 	 75.89877247810364 
6	Event 	 74.73878860473633 
7	Youth 	 74.5084285736084 
8	Hat 	 72.63756990432739 
9	Cap 	 72.42545485496521 
	Object 	 Score
0	Person 	 92.05976724624634 
1	Person 	 91.68629050254822 
2	Person 	 90.44986963272095 
3	Person 	 89.94240164756775 
4	Person 	 89.20764923095703 
5	Person 	 85.03038883209229 
6	Hat 	 84.93799567222595 
7	Top 	 81.08593821525574 
8	Top 	 66.60469770431519 
9	Clothing 	 64.50434923171997 


fp .fem-pilots-dark-177.jpg
 	Label 	 Score
0	Smile 	 96.68506979942322 
1	Hat 	 91.28798842430115 
2	Cap 	 90.9075677394867 
3	Product 	 90.75235724449158 
4	Purple 	 88.05498480796814 
5	Gesture 	 85.2604866027832 
6	Baseball cap 	 82.74412155151367 
7	Headgear 	 82.44490623474121 
8	Fun 	 78.0086100101471 
9	T-shirt 	 75.01364946365356 
	Object 	 Score
0	Person 	 87.42306232452393 
1	Person 	 86.45803928375244 
2	Person 	 86.041921377182 
3	Person 	 84.50751304626465 
4	Hat 	 84.02843475341797 
5	Hat 	 79.06229496002197 
6	Hat 	 70.27752995491028 
7	Hat 	 69.99064683914185 
8	Hat 	 51.517099142074585 
9	Hat 	 51.32352113723755 


fp .fem-pilots-dark-175.png
 	Label 	 Score
0	Aircraft 	 92.54755973815918 
1	Vehicle 	 91.6515052318573 
2	Smile 	 89.03535008430481 
3	Sky 	 88.62247467041016 
4	Airplane 	 86.80786490440369 
5	Gesture 	 85.2604866027832 
6	Aerospace manufacturer 	 84.59179997444153 
7	Flap 	 84.1110348701477 
8	Aviation 	 83.72870087623596 
9	Travel 	 83.403480052948 
	Object 	 Score
0	Person 	 91.84368252754211 


fp .fem-pilots-dark-176.png
 	Label 	 Score
0	Face 	 98.3488917350769 
1	Smile 	 96.4561939239502 
2	Flash photography 	 88.08720111846924 
3	Sleeve 	 87.24493980407715 
4	Gesture 	 85.2604866027832 
5	Happy 	 82.8035831451416 
6	Jacket 	 80.98488450050354 
7	Entertainment 	 76.63337588310242 
8	Event 	 74.32897090911865 
9	Fun 	 72.9062557220459 
	Object 	 Score
0	Person 	 88.29973936080933 
1	Person 	 71.48054838180542 
2	Scarf 	 65.80617427825928 


fp .fem-pilots-dark-174.png
 	Label 	 Score
0	Cap 	 90.80219864845276 
1	Helmet 	 89.62193131446838 
2	Jaw 	 88.08504343032837 
3	Headgear 	 84.34830904006958 
4	Personal protective equipment 	 74.08762574195862 
5	Art 	 72.25836515426636 
6	Vintage clothing 	 63.91444802284241 
7	Eyewear 	 62.652188539505005 
8	Sports gear 	 62.34094500541687 
9	Fashion accessory 	 61.44969463348389 
	Object 	 Score
0	Helmet 	 82.97315835952759 
1	Glasses 	 76.85377597808838 
2	Clothing 	 51.60391330718994 


fp .fem-pilots-dark-172.png
 	Label 	 Score
0	Smile 	 98.36555123329163 
1	Skin 	 97.44662046432495 
2	School uniform 	 90.29545187950134 
3	Tie 	 89.07427787780762 
4	Sleeve 	 87.18582391738892 
5	Happy 	 84.3108057975769 
6	Collar 	 83.80138874053955 
7	Formal wear 	 76.18536949157715 
8	White-collar worker 	 74.87390637397766 
9	Event 	 74.066561460495 
	Object 	 Score
0	Tie 	 95.60673236846924 
1	Tie 	 93.5415267944336 
2	Person 	 91.00852012634277 
3	Person 	 89.74713087081909 
4	Tie 	 88.87719511985779 
5	Person 	 88.19908499717712 
6	Person 	 86.5204393863678 
7	Person 	 86.51323914527893 
8	Pants 	 79.41756248474121 
9	Pants 	 76.48247480392456 


fp .fem-pilots-dark-169.jpg
 	Label 	 Score
0	Smile 	 98.20266366004944 
1	School uniform 	 88.57873678207397 
2	Event 	 74.79526996612549 
3	Friendship 	 74.2794930934906 
4	Team 	 74.01872277259827 
5	Formal wear 	 71.84367179870605 
6	Uniform 	 70.62470316886902 
7	Collar 	 69.20367479324341 
8	Class 	 68.31294298171997 
9	Academic institution 	 63.70877027511597 
	Object 	 Score
0	Person 	 90.73917269706726 
1	Person 	 90.07652401924133 
2	Person 	 89.73127007484436 
3	Person 	 89.69006538391113 
4	Person 	 88.78278732299805 
5	Person 	 79.57457900047302 
6	Coat 	 78.41926217079163 
7	Person 	 77.36368775367737 
8	Person 	 76.61628127098083 
9	Coat 	 76.61107182502747 


fp .fem-pilots-dark-173.png
 	Label 	 Score
0	Glasses 	 97.5763201713562 
1	Health care provider 	 91.3931131362915 
2	Health care 	 86.02801561355591 
3	Stethoscope 	 83.2125723361969 
4	White coat 	 80.74591159820557 
5	Medical assistant 	 80.47945499420166 
6	Medical 	 79.2254090309143 
7	Science 	 78.7095308303833 
8	Medical equipment 	 78.56618165969849 
9	Service 	 78.26964259147644 
	Object 	 Score
0	Person 	 91.43314957618713 
1	Glasses 	 90.07246494293213 
2	Tie 	 87.60699033737183 
3	Person 	 86.51365637779236 
4	Person 	 64.65184688568115 
5	Table top 	 62.15021014213562 
6	Packaged goods 	 54.51703667640686 


fp .fem-pilots-dark-168.jpg
 	Label 	 Score
0	Aircraft 	 92.27989912033081 
1	Airplane 	 87.39031553268433 
2	Gesture 	 85.25935411453247 
3	Aerospace manufacturer 	 84.8548412322998 
4	Military uniform 	 84.16253924369812 
5	Aviation 	 81.68136477470398 
6	Military aircraft 	 80.64852952957153 
7	Military person 	 80.21788597106934 
8	Ground attack aircraft 	 79.84474301338196 
9	Fighter aircraft 	 78.57562899589539 
	Object 	 Score
0	Person 	 92.39304661750793 
1	Helmet 	 85.41265726089478 
2	Airplane 	 76.79759860038757 
3	Clothing 	 53.32503318786621 


fp .fem-pilots-dark-167.jpg
 	Label 	 Score
0	Smile 	 94.69144940376282 
1	Vehicle 	 91.42330884933472 
2	Air travel 	 82.64040946960449 
3	Airplane 	 82.18796253204346 
4	Aviation 	 80.52465319633484 
5	Aircraft 	 80.31666874885559 
6	Aerospace manufacturer 	 75.35402774810791 
7	Airline 	 72.63590693473816 
8	Aerospace engineering 	 72.59992957115173 
9	Personal luxury car 	 71.18903398513794 
	Object 	 Score
0	Person 	 91.82655215263367 
1	Tie 	 73.45272898674011 


fp .fem-pilots-dark-164.jpg
 	Label 	 Score
0	Smile 	 95.52744626998901 
1	Sleeve 	 87.22864985466003 
2	Gesture 	 85.2604866027832 
3	Flash photography 	 84.31321382522583 
4	Happy 	 79.1399359703064 
5	Black hair 	 78.5379707813263 
6	Entertainment 	 74.6086597442627 
7	Event 	 72.22419381141663 
8	White-collar worker 	 69.8762834072113 
9	Electric blue 	 68.93677115440369 
	Object 	 Score
0	Person 	 80.36065697669983 
1	Person 	 78.84829640388489 
2	Person 	 76.68333649635315 
3	Handbag 	 69.34216618537903 
4	Outerwear 	 66.7009174823761 
5	Top 	 59.9268913269043 
6	Coat 	 55.294233560562134 


fp .fem-pilots-dark-166.jpg
 	Label 	 Score
0	Smile 	 97.30669260025024 
1	Flight instruments 	 85.11081337928772 
2	Cockpit 	 77.97048091888428 
3	Aircraft 	 77.18372941017151 
4	Travel 	 76.06091499328613 
5	Happy 	 74.417245388031 
6	Technology 	 73.61435294151306 
7	Air travel 	 70.13497352600098 
8	Engineering 	 69.47065591812134 
9	Airliner 	 68.70089769363403 
	Object 	 Score
0	Tie 	 88.57518434524536 
1	Person 	 83.99901390075684 
2	Clothing 	 71.9963550567627 


fp .fem-pilots-dark-165.jpg
 	Label 	 Score
0	Smile 	 95.83297371864319 
1	Gesture 	 85.2604866027832 
2	Cap 	 78.4167468547821 
3	Electric blue 	 74.3373453617096 
4	Happy 	 72.61694669723511 
5	Event 	 71.80629968643188 
6	Costume hat 	 69.20635104179382 
7	Mortarboard 	 68.77723336219788 
8	Uniform 	 67.57721900939941 
9	Fashion accessory 	 67.39206910133362 
	Object 	 Score
0	Hat 	 94.8611319065094 
1	Person 	 71.89468741416931 
2	Clothing 	 57.19043016433716 


fp .fem-pilots-dark-163.jpg
 	Label 	 Score
0	Smile 	 92.8822934627533 
1	Tie 	 87.53635287284851 
2	Dress shirt 	 87.0365560054779 
3	Airplane 	 81.44477009773254 
4	Vehicle 	 80.02104163169861 
5	Air travel 	 78.4644067287445 
6	Collar 	 78.27356457710266 
7	Travel 	 77.89199948310852 
8	Aircraft 	 75.2761721611023 
9	Engineering 	 73.12948703765869 
	Object 	 Score
0	Tie 	 92.49548316001892 
1	Person 	 88.9322280883789 
2	Clothing 	 67.48759150505066 


fp .fem-pilots-dark-152.png
 	Label 	 Score
0	Tie 	 88.54925036430359 
1	Dress shirt 	 85.26806235313416 
2	Gesture 	 85.2604866027832 
3	Sleeve 	 82.83190131187439 
4	Collar 	 81.55507445335388 
5	Thumb 	 77.8896152973175 
6	Event 	 74.5293140411377 
7	Formal wear 	 74.42560195922852 
8	Fun 	 74.30402636528015 
9	Magenta 	 71.72291874885559 
	Object 	 Score
0	Tie 	 92.29865670204163 
1	Person 	 88.90197277069092 
2	Pants 	 81.11196160316467 
3	Clothing 	 58.18061828613281 
4	Pillow 	 57.17806816101074 
5	Clothing 	 55.74597716331482 
6	Shirt 	 54.95404601097107 


fp .fem-pilots-dark-159.jpg
 	Label 	 Score
0	Smile 	 97.70950675010681 
1	Vehicle 	 94.31822299957275 
2	Flight instruments 	 93.96999478340149 
3	Cockpit 	 87.07794547080994 
4	Travel 	 81.76769614219666 
5	Aviation 	 80.91632127761841 
6	Aircraft 	 78.09907793998718 
7	Air travel 	 77.48901844024658 
8	Airliner 	 76.6400396823883 
9	Aerospace manufacturer 	 75.28184056282043 
	Object 	 Score
0	Person 	 86.2259566783905 
1	Top 	 74.58024621009827 
2	Tie 	 54.80777025222778 


fp .fem-pilots-dark-160.jpg
 	Label 	 Score
0	Smile 	 97.53829836845398 
1	Chin 	 96.63788676261902 
2	Sleeve 	 87.24315762519836 
3	Gesture 	 85.2604866027832 
4	Collar 	 82.25270509719849 
5	Happy 	 81.32885694503784 
6	Military person 	 71.20345830917358 
7	Military uniform 	 70.9265410900116 
8	Travel 	 70.75276970863342 
9	Uniform 	 68.03595423698425 
	Object 	 Score
0	Person 	 88.67790699005127 
1	Jacket 	 72.63068556785583 


fp .fem-pilots-dark-162.jpg
 	Label 	 Score
0	Smile 	 94.75464820861816 
1	Goggles 	 94.62080597877502 
2	Vision care 	 93.80001425743103 
3	Sunglasses 	 92.88446307182312 
4	Eyewear 	 88.1106436252594 
5	Travel 	 83.73441100120544 
6	Aircraft 	 77.9642105102539 
7	Black hair 	 77.27164626121521 
8	Engineering 	 67.7359402179718 
9	Pilot 	 63.72948884963989 
	Object 	 Score
0	Sunglasses 	 91.04406237602234 
1	Person 	 78.77952456474304 
2	Hat 	 61.30571961402893 
3	Helmet 	 57.72894024848938 


fp .fem-pilots-dark-156.jpg
 	Label 	 Score
0	Vehicle 	 87.76946663856506 
1	Air travel 	 83.30644965171814 
2	Flight instruments 	 82.63441324234009 
3	Cockpit 	 81.77485466003418 
4	Aviation 	 79.0277361869812 
5	Engineering 	 77.9174268245697 
6	Machine 	 75.19925832748413 
7	Airplane 	 75.01779794692993 
